dCTPdeaminase	Gao_Her_DUF	1
dCTPdeaminase	AVAST III	1
dCTPdeaminase	Dnd_FGH	1
dCTPdeaminase	DISARM I	1
Helicase-DUF2290	Hachiman	1
dCTPdeaminase	Argonaute_solo	0.144741387807551
dCTPdeaminase	3HP	0.957621526008046
dCTPdeaminase	Azaca	0.864630226910072
dCTPdeaminase	Zorya II	1
dCTPdeaminase	AVAST V	0.801084810074606
dCTPdeaminase	DprA-PRTase	1
dCTPdeaminase	Argonaute II	1
dCTPdeaminase	Dazbog	1
dCTPdeaminase	Wadjet II	1
dCTPdeaminase	PbeABCD	0.701372998171419
RM I	Gabija	0.76206126454355
dCTPdeaminase	BREX V	1
dCTPdeaminase	DUF4238	1
dCTPdeaminase	Retron II	0.999999999999994
dCTPdeaminase	AbiO/Nhi	1
dCTPdeaminase	RADAR	0.90640877913645
dCTPdeaminase	Retron VI	1
dCTPdeaminase	Retron VIII	1
dCTPdeaminase	Retron IV	1
dCTPdeaminase	Retron III	1
dCTPdeaminase	CRISPR II-C	1
RM I	Helicase-DUF2290	0.00263550602495577	0.228085353838875	0.000954560612420181
dCTPdeaminase	Thoeris II	1
dCTPdeaminase	SspE	1
dCTPdeaminase	Hachiman	1
Borvo	AbiL	1
Borvo	AbiD	0.331903722118954
Borvo	Argonaute I	0.96463203263834
Borvo	AbiE	0.417192263141485
Borvo	BREX I	0.915209102244418
Borvo	AVAST II	0.922978131412908
Borvo	AbiH	1
RM I	GAO_20	0.450150575510747
Borvo	AbiU	1
Borvo	BREX III	1
Borvo	Abi2	1
Borvo	BREX II	1
Borvo	Argonaute III	0.948462029794993
Borvo	AVAST IV	1
Borvo	ApeA	1
Borvo	AVAST I	0.277888758294837
Borvo	AbiV	1
Borvo	AbiEii	0.706237225339957
RM I	Kiwa	0.00371082799494212	0.0125678763508223	0.0208765413872717
Borvo	AVAST III	1
Borvo	Argonaute_solo	1
Borvo	3HP	0.784892515990204
Borvo	Azaca	0.866062202984858
Borvo	AVAST V	1
Borvo	Argonaute II	1
Borvo	BREX V	1
Borvo	AbiO/Nhi	0.74300851252957
GAO_19	Borvo	0.957748344601335
GAO_19	CBASS I	0.849221286249253
RM I	Borvo	0.0287259493122927
GAO_19	DRT I	0.618803184594758
GAO_19	DRT II	0.403203926780656
GAO_19	BstA	0.927634920106449
GAO_19	Druantia II	0.877697372062876
GAO_19	AbiL	0.589151261554434
GAO_19	Dnd_ABCDE	0.822915887373023
GAO_19	Dynamins	0.566188427147159
GAO_19	AbiD	0.78946843359557
GAO_19	Argonaute I	0.95940987840977
GAO_19	CRISPR I-C	1
RM I	GAO_19	0.240012614804673
GAO_19	CRISPR I-F	0.780158842159557
GAO_19	AbiE	0.143951061138363
GAO_19	BREX I	0.780619635661632
GAO_19	Druantia III	1
GAO_19	CBASS II	0.880884954300037
GAO_19	AVAST II	0.981590080842933
GAO_19	CRISPR I-E	2.58527644248084e-09	0.30573931396015	0.0270318272089865
GAO_19	AbiH	1
GAO_19	AbiU	1
GAO_19	DRT III	0.199537908887727
RM I	Olokun	0.551865165604797
GAO_19	BREX III	0.748796261633406
GAO_19	Abi2	0.300364240275165
GAO_19	BREX II	1
GAO_19	Druantia I	1
GAO_19	Argonaute III	0.610839880809342
GAO_19	AVAST IV	1
GAO_19	ApeA	1
GAO_19	Bunzi	0.896219655458223
GAO_19	DISARM II	0.932923905098484
GAO_19	AVAST I	1
RM I	PARIS	0.314002150912617
Gabija	Dynamins	0.253055683221169
GAO_19	AbiV	1
GAO_19	Dpd	1
GAO_19	CRISPR IV-A	1
GAO_19	AbiEii	0.895477241708944
GAO_19	AVAST III	1
GAO_19	Dnd_FGH	1
GAO_19	DISARM I	1
GAO_19	Argonaute_solo	1
GAO_19	3HP	1
GAO_19	Azaca	1
RM I	CBASS I	0.0496463240902482
GAO_19	AVAST V	0.798531033411704
GAO_19	DprA-PRTase	0.624542420777818
GAO_19	Argonaute II	1
GAO_19	Dazbog	1
GAO_19	BREX V	1
GAO_19	DUF4238	1
GAO_19	AbiO/Nhi	0.709997756361294
GAO_19	CRISPR II-C	1
Olokun	Gabija	0.900515063642055
Olokun	Helicase-DUF2290	0.738694913165403
RM I	DRT I	0.111692590939273
Olokun	GAO_20	0.781179009620246
Olokun	Kiwa	0.166760278657806
Olokun	Borvo	0.849807812929261
Olokun	GAO_19	0.784504887276944
Olokun	CBASS I	0.207277224679276
Olokun	DRT I	0.989996203917123
Olokun	DRT II	0.785006206004555
Olokun	Lamassu-Fam	0.386108288461562
Olokun	BstA	1
Olokun	Druantia II	0.13745817015663
RM I	DRT II	0.392950781659213
Olokun	AbiL	1
Olokun	Dnd_ABCDE	1
Olokun	Dynamins	1
Olokun	AbiD	0.231456344374538
Olokun	Argonaute I	1
Olokun	CRISPR I-C	1
Olokun	CRISPR I-F	0.0540652948572911
Olokun	AbiE	0.566444022639465
Olokun	BREX I	0.989707417432144
Olokun	Druantia III	1
RM I	Lamassu-Fam	0.405989447842625
Olokun	Menshen	1
Olokun	Mokosh II	0.0706380279750092
Olokun	CBASS II	0.762884629328599
Olokun	AVAST II	0.959352806475796
Olokun	CRISPR I-E	1
Olokun	Mokosh I	0.926015434482864
Olokun	AbiH	0.751180027253499
Olokun	Hydrolase-TM	1
Olokun	AbiU	0.926974303627968
Olokun	DRT III	0.68451913805331
RM I	PsyrTA	0.299145891342051
Olokun	BREX III	1
Olokun	Hachiman I	0.916495246266002
Olokun	Lamassu I	1
Olokun	Abi2	1
Olokun	BREX II	1
Olokun	Druantia I	1
Olokun	Argonaute III	0.8898138027992
Olokun	Lit	1
Olokun	AVAST IV	1
Olokun	Hachiman II	1
RM I	BstA	0.223644964590231
Olokun	ApeA	1
Olokun	Bunzi	1
Olokun	DISARM II	1
Olokun	AVAST I	1
Olokun	AbiV	1
Olokun	Dpd	1
Olokun	GAO_29	1
Olokun	Lamassu II	1
Olokun	CRISPR IV-A	1
Olokun	AbiEii	1
RM I	Druantia II	0.0413716290526918
Olokun	Gao_Her_DUF	1
Olokun	AVAST III	1
Olokun	Dnd_FGH	1
Olokun	DISARM I	1
Olokun	Argonaute_solo	1
Olokun	3HP	0.810346355913742
Olokun	Azaca	1
Olokun	AVAST V	1
Olokun	DprA-PRTase	0.999999999999918
Olokun	Argonaute II	1
RM I	AbiL	0.414306491636046
Olokun	Dazbog	1
Olokun	BREX V	1
Olokun	DUF4238	1
Olokun	AbiO/Nhi	1
Olokun	CRISPR II-C	1
Olokun	Hachiman	1
PARIS	Gabija	0.0518593956758239
PARIS	Helicase-DUF2290	0.923899164343733
PARIS	GAO_20	1
PARIS	Kiwa	0.91724053001855
RM I	Dnd_ABCDE	0.540384042046714
PARIS	Borvo	0.607922917207099
PARIS	GAO_19	1
PARIS	Olokun	1
PARIS	CBASS I	0.765847684338605
PARIS	DRT I	0.692246217464393
PARIS	DRT II	1
PARIS	Lamassu-Fam	0.388260231301991
PARIS	BstA	0.118914545940358
PARIS	Druantia II	0.106403888726034
PARIS	AbiL	0.868404451449122
RM I	Dynamins	0.0274910254236417
Gabija	AbiD	0.279109407179677
PARIS	Dnd_ABCDE	1
PARIS	Dynamins	0.582554558434232
PARIS	AbiD	1
PARIS	Argonaute I	1
PARIS	CRISPR I-C	1
PARIS	CRISPR I-F	0.173498474268961
PARIS	AbiE	1
PARIS	BREX I	1
PARIS	Druantia III	1
PARIS	Menshen	1
RM I	Pycsar	0.112803985646837
PARIS	Mokosh II	0.784240656398072
PARIS	CBASS II	0.14885981517833
PARIS	AVAST II	1
PARIS	CRISPR I-E	1
PARIS	Mokosh I	0.364719493916994
PARIS	AbiH	1
PARIS	Hydrolase-TM	1
PARIS	AbiU	0.986254543099128
PARIS	DRT III	0.434954749715785
PARIS	BREX III	1
RM I	AbiD	0.665563608219149
PARIS	Hachiman I	0.840623630329739
PARIS	Lamassu I	0.752305125506264
PARIS	Abi2	1
PARIS	BREX II	1
PARIS	Druantia I	1
PARIS	Argonaute III	1
PARIS	Lit	0.165144865217669
PARIS	AVAST IV	0.190950493125404
PARIS	Hachiman II	1
PARIS	ApeA	1
RM I	Argonaute I	0.429615574881469
PARIS	Bunzi	1
PARIS	DISARM II	0.842202402953182
PARIS	AVAST I	1
PARIS	AbiV	1
PARIS	Dpd	1
PARIS	GAO_29	1
PARIS	Lamassu II	0.960451376166314
PARIS	CRISPR IV-A	1
PARIS	AbiEii	0.668037100582288
PARIS	Gao_Her_DUF	1
RM I	CRISPR I-C	0.682051731873847
PARIS	AVAST III	0.645043055374931
PARIS	Dnd_FGH	1
PARIS	DISARM I	1
PARIS	Argonaute_solo	1
PARIS	3HP	1
PARIS	Azaca	1
PARIS	AVAST V	0.550407155714175
PARIS	DprA-PRTase	1
PARIS	Argonaute II	1
PARIS	Dazbog	1
RM I	CRISPR I-F	0.0286761636605285
PARIS	BREX V	1
PARIS	DUF4238	1
PARIS	AbiO/Nhi	1
PARIS	CRISPR II-C	0.363385567413486
PARIS	Hachiman	1
Retron III-A	Gabija	0.0227846405342083
Retron III-A	Helicase-DUF2290	0.752396247312204
Retron III-A	RM I	0.337649223069146
Retron III-A	Retron I-B	1
Retron III-A	GAO_20	0.92184148734112
RM I	AbiE	0.0939025537913357
Retron III-A	RM II	0.132632118058315
Retron III-A	Kiwa	0.232756568532854
Retron III-A	RM IIG	0.178864747220063
Retron III-A	RM IV	0.298674883380105
Retron III-A	Borvo	0.10504378706844
Retron III-A	GAO_19	1
Retron III-A	Olokun	1
Retron III-A	PARIS	1
Retron III-A	CBASS I	0.754178099910979
Retron III-A	DRT I	0.566634209697522
RM I	BREX I	0.581950888118022
Retron III-A	DRT II	0.617770261172233
Retron III-A	Lamassu-Fam	0.0727122053367642
Retron III-A	PsyrTA	1
Retron III-A	BstA	1
Retron III-A	Druantia II	1
Retron III-A	AbiL	0.862242225480218
Retron III-A	Dnd_ABCDE	1
Retron III-A	Dynamins	1
Retron III-A	Pycsar	1
Retron III-A	AbiD	0.90796633754497
RM I	Druantia III	1.13522605599286e-09	1.81476245651229e-10	1.5566528967176e-10
Retron III-A	Argonaute I	0.869164012389564
Retron III-A	CRISPR I-C	1
Retron III-A	CRISPR I-F	0.454278539236373
Retron III-A	AbiE	0.596600855097099
Retron III-A	BREX I	1
Retron III-A	Druantia III	1
Retron III-A	Menshen	1
Retron III-A	Mokosh II	0.95449727966039
Retron III-A	PifA	0.634821271986399
Retron III-A	RM III	0.405398935909491
RM I	Menshen	0.182465731271621
Retron III-A	CBASS II	0.828079553205041
Retron III-A	AVAST II	0.526284666167537
Retron III-A	CRISPR I-E	6.43317465198197e-09	0.134297617959719	6.36495737775554e-10
Retron III-A	Mokosh I	0.782142373809371
